"AQI"
106.988536155203
100.705467372134
75.2721943048576
82.7051926298157
65.9547738693467
78.3082077051926
129.365079365079
0
94.535175879397
83.1239530988275
76.0050251256281
134.656084656085
112.610229276896
134.766313932981
156.634515119917
152.615571776156
151.170924574209
153.984184914842
130.467372134039
152.463503649635
112.169312169312
98.7227805695143
116.688712522046
74.5393634840871
98.0946398659967
77.0519262981575
17.0138888888889
77.2613065326633
82.391122278057
84.7989949748744
