"Year","Month","SOI"
1996,"Mar",5.52142588319294
1996,"Apr",4.85682638347029
1996,"May",1.38528037741578
1996,"Jun",8.32837238952535
1996,"Jul",4.98478400869366
1996,"Aug",4.2448551324031
1996,"Sep",5.24626263414975
1996,"Oct",3.50492625611283
1996,"Nov",-0.667605001164433
1996,"Dec",7.59400688824396
1997,"Jan",4.21256197861164
1997,"Feb",13.5835875811621
1997,"Mar",-6.91828063850256
1997,"Apr",-9.49668114156286
1997,"May",-12.4897768967823
1997,"Jun",-13.6803391488595
1997,"Jul",-7.45492251300129
1997,"Aug",-13.9362543993053
1997,"Sep",-11.9779463958901
1997,"Oct",-13.2408325230925
1997,"Nov",-10.7150602686877
1997,"Dec",-9.15175189096138
1998,"Jan",-24.4944530714552
1998,"Feb",-19.4294797264146
1998,"Mar",-25.5778404210455
1998,"Apr",-14.2811836499072
1998,"May",0.906830126581777
1998,"Jun",6.41457138618716
1998,"Jul",10.7261870187071
1998,"Aug",8.07245713907893
1998,"Sep",8.59541438999049
1998,"Oct",8.76787901529121
1998,"Nov",8.42294976469032
1998,"Dec",11.9000591457543
1999,"Jan",15.2169177478035
1999,"Feb",8.32063482198259
1999,"Mar",7.91367713736513
1999,"Apr",10.5982293934838
1999,"May",0.906830126581233
1999,"Jun",0.673168376174232
1999,"Jul",4.02788350702457
1999,"Aug",2.33105412906545
1999,"Sep",-0.495140375863184
1999,"Oct",7.33252826278811
1999,"Nov",8.42294976468978
1999,"Dec",11.4216088949198
2000,"Jan",4.69101222944564
2000,"Feb",13.105137330327
2000,"Mar",8.39212738819968
2000,"Apr",10.1197791426498
2000,"May",2.82063112991942
2000,"Jun",-2.67598337966705
2000,"Jul",-2.67042000465745
2000,"Aug",4.72330538323764
2000,"Sep",7.63851388832194
2000,"Oct",7.81097851362266
2000,"Nov",15.5997035272064
2000,"Dec",6.63710638657541
2001,"Jan",8.04016398528638
2001,"Feb",12.1482368286584
2001,"Mar",5.99987613402694
2001,"Apr",0.550774125960452
2001,"May",-4.8345728834317
2001,"Jun",1.63006887784278
2001,"Jul",-2.67042000465745
2001,"Aug",-5.80260013511967
2001,"Sep",0.940210376639912
2001,"Oct",-1.27957625223155
2001,"Nov",4.59534775801449
2001,"Dec",-9.15175189096083
2002,"Jan",2.29876097527345
2002,"Feb",7.84218457114859
2002,"Mar",-4.52602938433037
2002,"Apr",-1.84147712821174
2002,"May",-8.18372463927244
2002,"Jun",-3.1544336305016
2002,"Jul",-5.54112150966419
2002,"Aug",-10.1086523926295
2002,"Sep",-6.2365433858772
2002,"Oct",-5.58562850974139
2002,"Nov",-4.97365725867427
2002,"Dec",-10.5871026434645
2003,"Jan",-2.48574153307093
2003,"Feb",-7.46822345555365
2003,"Mar",-5.96138013683347
2003,"Apr",-2.79837762988029
2003,"May",-3.8776723817626
2003,"Jun",-6.98203563717689
2003,"Jul",2.11408250368747
2003,"Aug",-0.539647375941284
2003,"Sep",-1.93049112836682
2003,"Oct",-1.27957625223155
2003,"Nov",-3.05985625533662
2003,"Dec",8.07245713907905
2004,"Jan",-12.0547465497597
2004,"Feb",9.27753532365168
2004,"Mar",0.25847312401401
2004,"Apr",-8.53978063989376
2004,"May",8.56203413993289
2004,"Jun",-8.41738638967998
2004,"Jul",-5.06267125882964
2004,"Aug",-4.84569963345112
2004,"Sep",-2.40894137920137
2004,"Oct",-2.71492700473519
2004,"Nov",-6.88745826201191
2004,"Dec",-8.19485138929228
2005,"Jan",1.34186047360436
2005,"Feb",-28.9984847431034
2005,"Mar",0.25847312401401
2005,"Apr",-6.14752938572157
2005,"May",-8.18372463927298
2005,"Jun",2.10851912867733
2005,"Jul",0.678731751183285
2005,"Aug",-4.36724938261657
2005,"Sep",2.85401137997756
2005,"Oct",8.76787901529121
2005,"Nov",-2.10295575366753
2005,"Dec",-0.539647375941164
2006,"Jan",12.3462162427968
2006,"Feb",0.186980557797467
2006,"Mar",12.219729394875
2006,"Apr",8.68442839014612
2006,"May",-5.31302313426624
2006,"Jun",-3.15443363050105
2006,"Jul",-5.54112150966365
2006,"Aug",-11.0655528942991
2006,"Sep",-4.80119263337356
2006,"Oct",-12.283932021424
2006,"Nov",-1.62450550283353
2006,"Dec",-3.88879913178191
2007,"Jan",-7.74869429224986
2007,"Feb",-2.68372094720927
2007,"Mar",-1.17687762848963
2007,"Apr",-1.36302687737719
2007,"May",-1.00697087675641
2007,"Jun",3.54386988118097
2007,"Jul",-3.62732050632655
2007,"Aug",2.8095043799
2007,"Sep",0.940210376639912
2007,"Oct",4.46182675778138
2007,"Nov",6.03069851051813
2007,"Dec",12.8569596474229
2008,"Jan",13.7815669952999
2008,"Feb",21.7172418453466
2008,"Mar",10.7843786423713
2008,"Apr",2.94302538013319
2008,"May",-1.48542112759096
2008,"Jun",3.06541963034588
2008,"Jul",1.63563225285292
2008,"Aug",7.59400688824438
2008,"Sep",10.5092153933287
2008,"Oct",10.6816800186294
2008,"Nov",11.7721015205311
2008,"Dec",11.4216088949198
2009,"Jan",8.99706448695547
2009,"Feb",15.0189383336646
2009,"Mar",0.25847312401401
2009,"Apr",5.33527663430538
2009,"May",-3.3992221309286
2009,"Jun",-0.762182376329408
2009,"Jul",1.63563225285238
2009,"Aug",-2.45344837927893
2009,"Sep",2.85401137997756
2009,"Oct",-11.3270315197549
2009,"Nov",-5.45210750950881
2009,"Dec",-7.23795088762319
2010,"Jan",-10.6193957972561
2010,"Feb",-14.6449772180702
2010,"Mar",-9.7889821435093
2010,"Apr",9.16287864098012
2010,"May",6.64823313659471
2010,"Jun",1.63006887784278
2010,"Jul",15.032239276217
2010,"Aug",14.7707606507604
2010,"Sep",19.5997701591829
2010,"Oct",14.5092820253052
2010,"Nov",11.2936512696965
2010,"Dec",24.8182159182844
2011,"Jan",19.5229700053133
2011,"Feb",22.6741423470157
2011,"Mar",18.9180329065575
2011,"Apr",15.3827319018281
2011,"May",1.86373062825033
2011,"Jun",0.673168376174232
2011,"Jul",7.85548551369986
2011,"Aug",2.33105412906545
2011,"Sep",9.07386464082503
2011,"Oct",5.89717751028502
2011,"Nov",8.90140001552433
2011,"Dec",20.9906139116085
2012,"Jan",8.99706448695547
2012,"Feb",2.57923181196911
2012,"Mar",2.6507243781862
2012,"Apr",-3.75527813154938
2012,"May",-1.00697087675587
2012,"Jun",-5.54668488467324
2012,"Jul",-1.23506925215381
2012,"Aug",-2.93189863011348
2012,"Sep",1.89711087830846
2012,"Oct",2.06957550360973
2012,"Nov",2.68154675467685
2012,"Dec",-6.28105038595464
2013,"Jan",-1.52884103140184
2013,"Feb",-3.64062144887836
2013,"Mar",9.34902788986822
2013,"Apr",0.550774125960452
2013,"May",5.69133263492616
2013,"Jun",8.80682264035935
2013,"Jul",5.94168451036276
2013,"Aug",0.417253125727809
2013,"Sep",2.85401137997756
2013,"Oct",-1.2795762522321
2013,"Nov",6.03069851051759
2013,"Dec",-0.0611971251071615
2014,"Jan",11.8677659919622
2014,"Feb",-1.24837019470617
2014,"Mar",-11.7027831468469
2014,"Apr",5.33527663430483
2014,"May",3.29908138075342
2014,"Jun",-0.283732125494861
2014,"Jul",-2.19196975382291
2014,"Aug",-7.71640113845785
2014,"Sep",-6.23654338587666
2014,"Oct",-6.06407876057593
2014,"Nov",-7.844358763681
2014,"Dec",-5.80260013512009
2015,"Jan",-8.22714454308441
2015,"Feb",0.665430808632014
2015,"Mar",-9.7889821435093
2015,"Apr",-1.84147712821174
2015,"May",-7.70527438843843
2015,"Jun",-6.50358538634234
2015,"Jul",-10.8040742688426
2015,"Aug",-13.9362543993053
2015,"Sep",-14.3701976500623
2015,"Oct",-15.6330837772647
2015,"Nov",-4.49520700783972
2015,"Dec",-9.15175189096138
2016,"Jan",-20.1884008139448
2016,"Feb",-19.9079299772491
2016,"Mar",-4.04757913349637
2016,"Apr",-12.367382646569
2016,"May",2.34218087908487
2016,"Jun",4.02232013201497
2016,"Jul",3.07098300535602
2016,"Aug",4.72330538323764
2016,"Sep",10.5092153933287
2016,"Oct",-3.1933772555692
2016,"Nov",-1.14605525199844
2016,"Dec",1.85260387823103
2017,"Jan",0.863410222770354
2017,"Feb",-2.20527069637472
2017,"Mar",4.56452538152384
2017,"Apr",-3.27682788071538
2017,"May",0.906830126581233
2017,"Jun",-5.54668488467379
2017,"Jul",5.94168451036221
2017,"Aug",3.28795463073455
2017,"Sep",5.24626263414975
2017,"Oct",7.33252826278811
2017,"Nov",7.94449951385578
2017,"Dec",-1.97499812844426
2018,"Jan",8.51861423612147
2018,"Feb",-6.03287270305055
2018,"Mar",9.34902788986822
2018,"Apr",2.94302538013264
2018,"May",1.86373062825033
2018,"Jun",-2.67598337966705
2018,"Jul",1.15718200201838
2018,"Aug",-4.36724938261657
2018,"Sep",-8.1503443892143
2018,"Oct",2.54802575444373
2018,"Nov",-0.667605001164433
2018,"Dec",8.0724571390785
2019,"Jan",-1.05039078056729
2019,"Feb",-13.6880767164011
2019,"Mar",-5.96138013683347
